,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
42985,1,0.9999999,36,0,0.077479779,2348.0,2,0,0,2,5.0
42986,0,0.9999999,55,0,0.17950564,12500.0,5,0,1,1,0.0
42987,0,0.076526268,41,0,0.266600944,14200.0,12,0,4,1,0.0
42988,0,0.648836152,49,0,0.120534885,16152.0,19,0,0,0,2.0
42989,1,1.162879476,67,3,0.431827269,2500.0,2,1,1,0,0.0
42990,0,0.0,43,2,0.393327349,6683.0,6,0,2,0,2.0
42991,0,0.109059189,68,0,76.0,103.29,11,0,0,0,0.0
42992,0,0.363377543,30,1,0.390191898,1406.0,5,0,0,1,0.0
42993,0,0.128632169,59,0,0.049662528,12000.0,11,0,0,0,2.0
42994,0,0.048788805,69,0,0.249923266,13031.0,25,0,2,0,0.0
42995,0,0.000571347,27,1,0.014394242,2500.0,4,0,0,0,0.0
42996,0,0.692547497,55,0,0.38255653,6500.0,10,0,1,0,0.0
42997,0,0.0,42,0,0.680321873,2733.0,5,0,2,0,0.0
42998,0,0.031795939,75,0,40.0,20.08,5,0,0,0,0.0
42999,0,0.478043496,32,0,0.191659526,3500.0,6,0,0,0,0.0
43000,0,0.632392325,44,1,0.277772223,10000.0,8,0,2,0,0.0
43001,0,0.066964435,30,0,0.429595067,6000.0,10,0,2,0,2.0
43002,0,0.491262718,43,0,0.087991201,10000.0,3,0,0,0,1.0
43003,1,0.061220155,62,0,0.443827809,6666.0,7,0,1,0,3.0
43004,0,0.0,46,0,0.0,5033.0,2,0,0,0,0.0
43005,0,1.003330558,44,2,1988.0,0.33,7,1,1,2,0.0
43006,0,0.792172224,46,0,0.582348971,5925.0,13,0,1,0,2.0
43007,0,0.293429515,40,0,1.491005996,1500.0,10,0,1,0,2.0
43008,0,0.037569205,54,0,0.41276163,11800.0,13,0,4,0,3.0
43009,0,0.587480982,28,0,2.656205421,700.0,5,0,1,0,0.0
43010,0,0.111120858,67,0,0.257155838,2200.0,8,0,1,0,0.0
43011,0,0.017407523,68,0,0.170501181,8040.0,17,0,1,0,0.0
43012,0,0.414281853,36,0,0.120523325,7566.0,13,0,0,0,0.0
43013,0,0.082061474,69,0,0.032661223,6000.0,5,0,0,0,0.0
43014,0,0.143534742,50,0,0.308564232,8733.0,7,0,2,0,3.0
43015,0,0.248587876,43,0,0.405903174,16668.0,13,0,2,0,1.0
43016,0,0.094275996,34,0,0.162018853,10183.0,9,0,1,0,1.0
43017,1,0.338727598,30,0,0.498375406,4000.0,10,0,1,0,0.0
43018,0,0.179048121,60,0,0.478704933,9790.0,24,0,2,0,0.0
43019,0,1.00199992,60,0,1.307692308,4640.0,7,0,1,0,1.0
43020,0,0.014814266,48,0,0.260568261,10100.0,5,0,1,0,2.0
43021,1,0.814226925,46,0,0.529440389,4109.0,9,0,1,0,0.0
43022,0,0.053967804,72,0,0.017585931,1250.0,2,0,0,0,0.0
43023,0,0.501748811,65,0,0.253030395,16416.0,29,0,0,0,0.0
43024,0,0.146563373,57,0,443.0,0.07,3,0,0,0,0.0
43025,0,0.014587552,35,0,0.045441795,7129.0,8,0,0,0,0.0
43026,1,0.850830246,49,0,0.529635098,4740.0,17,0,2,0,1.0
43027,1,0.882193232,46,0,1.063873911,2410.0,16,0,2,0,0.0
43028,0,0.009794234,58,0,0.023798191,2100.0,15,0,0,0,1.0
43029,0,0.001142149,63,0,0.180112346,8366.0,8,0,1,0,2.0
43030,0,0.107907674,48,0,0.01845586,3250.0,4,0,0,0,0.0
43031,0,0.675451311,37,0,0.270063563,19350.0,17,0,2,0,2.0
43032,0,0.119028066,52,0,0.261435929,3300.0,12,0,0,0,2.0
43033,1,0.761919913,62,0,0.033650623,14917.0,5,0,0,1,0.0
43034,1,0.545636243,36,0,0.082096334,3300.0,2,1,0,2,0.0
43035,0,0.751079242,41,0,0.306898502,7073.0,9,0,2,0,1.0
43036,0,0.070844687,49,1,0.524319066,3083.0,2,1,1,0,0.0
43037,0,0.001132058,79,0,0.000423864,9436.0,8,0,0,0,0.0
43038,0,0.260749488,56,0,0.351277955,6259.0,3,0,1,0,1.0
43039,0,0.838003857,74,0,0.764174362,10070.0,17,0,2,0,1.0
43040,0,0.850299401,50,0,0.355859276,3950.0,5,2,1,0,0.0
43041,0,0.020518012,72,0,0.063990155,6500.0,6,0,1,0,0.0
43042,0,0.31150703,45,0,0.573344169,2460.0,5,0,1,0,4.0
43043,0,7096.0,46,0,0.28415011,11324.0,6,0,1,0,1.0
43044,0,0.042942244,54,0,0.136005423,11800.0,12,0,1,0,2.0
43045,0,0.934613077,64,1,1193.0,0.69,8,0,1,1,0.0
43046,0,0.007363246,75,0,0.002999,3000.0,5,0,0,0,0.0
43047,0,0.0,62,0,0.188864891,4166.0,2,0,1,0,0.0
43048,0,0.028033821,55,0,0.520052597,6083.0,14,0,2,0,4.0
43049,0,0.9999999,41,0,1633.0,0.06,5,0,1,0,0.0
43050,0,0.44907311,31,0,795.0,0.09,3,0,0,0,0.0
43051,0,0.146916798,38,0,0.364344349,4750.0,6,0,2,0,2.0
43052,0,0.131347761,51,0,538.0,0.02,8,0,0,0,0.0
43053,0,0.001225713,66,0,447.0,0.55,15,0,1,0,0.0
43054,0,0.15155331,46,1,0.948492037,2950.0,10,0,1,0,2.0
43055,0,0.071393361,72,0,1221.0,0.09,8,0,1,0,0.0
43056,0,0.05265364,80,0,0.286489574,3500.0,6,0,2,0,0.0
43057,0,0.0,52,0,0.160143991,10833.0,4,0,1,0,2.0
43058,0,0.0,31,1,933.0,0.34,10,0,1,0,0.0
43059,0,0.624852802,75,0,3356.0,0.0,11,0,1,0,0.0
43060,0,0.257257581,55,0,0.798748607,11666.0,15,0,3,0,1.0
43061,0,0.000267107,88,0,0.0,9433.0,8,0,0,0,0.0
43062,0,0.012354274,46,0,0.17115539,13700.0,14,0,2,0,3.0
43063,0,0.0,68,0,0.0,1313.0,3,0,0,0,0.0
43064,0,0.37574939,46,0,0.243189985,8626.0,26,0,1,0,3.0
43065,0,0.079510333,59,0,0.187808698,8300.0,4,0,1,0,0.0
43066,0,0.07572326,67,1,0.781564002,2288.0,10,0,0,0,0.0
43067,0,0.026722996,57,0,0.299981368,5366.0,9,0,2,0,0.0
43068,0,0.246025242,72,0,0.011270678,5500.0,3,0,0,0,0.0
43069,0,0.066696665,46,0,6948.0,0.2,5,0,4,0,0.0
43070,0,0.140534966,43,0,0.193707506,7500.0,4,0,1,0,2.0
43071,0,0.04451231,71,0,49.0,0.28,7,0,0,0,0.0
43072,0,0.0,74,1,0.0,3833.0,5,0,0,0,0.0
43073,0,0.787410629,46,1,0.508108108,2959.0,6,0,0,0,0.0
43074,0,0.817071101,60,0,0.454183267,12800.0,10,0,2,0,0.0
43075,0,0.015208887,48,0,0.581143972,6660.0,13,0,3,0,3.0
43076,0,0.492494573,30,0,0.504574439,3606.0,9,0,2,0,0.0
43077,0,0.201297644,50,0,0.273801935,17256.0,4,0,1,0,3.0
43078,0,0.0,75,0,5.0,111.18,9,0,0,0,0.0
43079,0,0.9999999,57,2,0.523066711,3012.0,2,0,1,0,0.0
43080,0,0.021223247,60,0,437.0,0.12,9,0,0,0,0.0
43081,0,0.000783553,52,0,0.326374164,6130.0,11,0,1,0,2.0
43082,0,0.016022883,46,1,438.0,0.36,5,0,0,0,2.0
43083,0,0.9999999,51,0,0.0,6928.0,0,0,0,0,1.0
43084,0,0.460484651,55,0,2628.0,0.04,12,0,2,0,0.0
43085,0,0.544173626,64,0,4796.0,0.16,9,0,3,0,0.0
43086,0,0.499770997,59,0,0.882203236,5500.0,6,0,2,0,0.0
43087,0,0.021987218,33,0,0.438008551,7250.0,17,0,2,0,1.0
43088,0,0.076829065,46,0,1702.0,0.23,4,0,1,0,3.0
43089,0,0.553160403,58,0,0.607695584,7042.0,11,0,2,0,2.0
43090,0,0.000405974,54,0,0.0,6416.0,2,0,0,0,0.0
43091,0,0.0,63,0,0.0,2947.1433571428565,2,0,0,0,0.0
43092,0,0.9999999,58,0,0.065741804,33950.0,7,0,1,0,2.0
43093,1,0.566168052,41,0,0.741769673,8170.0,10,0,2,0,0.0
43094,0,0.62183085,38,0,0.04834199,12514.0,4,0,0,1,2.0
43095,0,0.012895991,32,1,331.0,0.29,6,0,0,0,0.0
43096,0,0.435320307,53,0,0.205989111,4407.0,9,0,0,0,1.0
43097,0,0.686810527,44,0,0.390605055,3916.0,8,0,1,0,0.0
43098,0,0.257038781,67,0,0.346074216,18836.0,17,0,2,0,1.0
43099,0,0.026672485,63,0,0.227032735,7575.0,17,0,1,0,0.0
43100,0,0.215481746,47,0,1.255062804,3900.0,10,0,0,0,1.0
43101,0,0.009094805,64,0,0.041234168,10500.0,5,0,1,0,0.0
43102,0,0.151843323,48,0,0.347664619,7000.0,14,0,2,0,1.0
43103,1,0.702198534,38,1,0.690315898,1930.0,10,0,1,0,2.0
43104,1,0.9999999,34,0,54.0,735.03,1,0,0,0,0.0
43105,0,0.714483501,50,0,0.3361002,13492.0,12,0,2,0,0.0
43106,0,0.140110634,31,0,0.689370485,1937.0,4,0,2,0,0.0
43107,0,0.40554587,48,0,0.222036942,7795.0,7,0,0,0,1.0
43108,0,0.921692769,27,0,0.078830994,5200.0,4,0,0,0,0.0
43109,1,0.206251902,38,0,4688.0,0.35,11,0,4,0,0.0
43110,0,0.23418941,69,0,0.416653648,6400.0,10,0,2,0,2.0
43111,0,0.073077244,88,0,26.0,28.31,1,0,0,0,0.0
43112,0,0.414729973,42,0,0.698519515,5200.0,8,0,1,0,0.0
43113,0,0.199964574,46,1,0.384682449,14910.0,13,0,1,0,0.0
43114,0,0.155857891,28,0,0.186227323,2700.0,7,0,0,0,1.0
43115,0,0.402688172,70,0,0.823725055,2705.0,9,0,1,0,0.0
43116,0,0.057002077,45,1,0.339176372,8328.0,5,0,1,0,2.0
43117,0,0.011127216,38,0,0.451924679,6000.0,8,0,1,0,3.0
43118,0,0.302526507,52,0,5373.0,0.0,25,0,3,0,0.0
43119,0,0.951699739,28,1,0.185968284,4161.0,6,1,0,1,0.0
43120,0,0.938586327,44,1,1095.0,0.18,8,9,0,4,0.0
43121,0,0.003318419,50,0,0.828929539,2951.0,13,0,2,0,2.0
43122,0,0.102718174,39,0,0.283943211,5000.0,7,0,1,0,1.0
43123,0,0.043625878,61,1,2856.0,0.35,12,0,5,0,0.0
43124,0,1.005428054,28,0,0.304939012,5000.0,9,0,0,0,0.0
43125,0,0.740599714,26,0,0.228855721,200.0,1,0,0,0,0.0
43126,0,0.061176424,68,0,972.0,0.07,8,0,1,0,0.0
43127,0,0.9999999,52,0,1.557868443,1200.0,2,0,1,0,0.0
43128,0,0.013132517,68,0,0.155890938,16100.0,8,0,2,0,1.0
43129,0,0.23533088,46,0,0.208149321,12000.0,8,0,2,0,5.0
43130,0,0.5074985,24,0,0.264771213,2250.0,3,0,0,0,0.0
43131,0,0.561272526,37,0,0.983338887,3000.0,11,0,1,0,1.0
43132,0,0.12086709,32,0,0.597582038,2894.0,10,0,1,0,1.0
43133,0,0.091730276,39,1,0.257816688,5596.0,12,0,1,0,1.0
43134,0,0.464881886,47,0,4015.0,0.02,16,0,1,0,0.0
43135,0,0.00475981,60,0,0.466379774,3717.0,6,0,2,0,1.0
43136,0,0.071714902,57,0,0.480757915,8496.0,15,0,2,0,0.0
43137,0,0.302116084,70,0,0.299633374,9000.0,20,0,2,0,1.0
43138,0,0.9999999,41,1,0.016680118,7433.0,2,0,0,0,2.0
43139,0,0.033826325,44,2,0.637034933,14083.0,13,0,4,0,2.0
43140,0,0.086395063,37,0,0.105496808,20047.0,4,0,3,0,0.0
43141,0,0.270036652,39,0,0.460728851,7600.0,13,0,1,0,3.0
43142,1,0.534900927,52,0,0.347727914,3542.0,14,0,1,0,0.0
43143,0,0.055147243,51,1,0.433569346,2400.0,5,0,1,0,1.0
43144,0,0.007298748,70,0,20.0,60.07,7,0,0,0,0.0
43145,0,0.607264903,31,2,1.172564227,2062.0,12,0,2,1,0.0
43146,0,0.0,35,0,0.185227273,4399.0,7,0,0,0,0.0
43147,0,0.126662222,43,0,0.308489366,5500.0,9,0,1,0,2.0
43148,0,0.9999999,55,1,1.520953164,1216.0,4,0,3,0,0.0
43149,0,0.019999651,60,0,0.164418346,6300.0,7,0,0,0,0.0
43150,0,0.165402883,73,0,0.013330371,4500.0,4,0,0,0,0.0
43151,0,0.757728997,31,3,0.056063559,6670.0,6,0,1,0,0.0
43152,0,0.66669344,31,0,0.239985883,5666.0,7,0,0,2,0.0
43153,0,0.446083512,51,0,0.69971982,8208.0,10,0,3,0,1.0
43154,0,0.069081414,77,0,0.016225448,4683.0,4,0,0,0,0.0
43155,0,0.090577008,59,0,0.2892728,7466.0,17,0,2,0,1.0
43156,0,0.750487553,59,0,0.371199011,8089.0,13,0,2,0,3.0
43157,0,0.072992701,81,0,123.0,0.33,10,0,0,0,0.0
43158,0,0.03863961,53,0,0.304339385,10300.0,10,0,1,0,0.0
43159,0,0.370544262,81,0,1624.0,206.49,22,0,0,0,0.0
43160,0,0.0,58,0,1020.0,0.19,2,0,1,0,0.0
43161,0,0.0,49,0,0.0,10065.533333333333,4,0,0,0,3.0
43162,0,0.067622407,57,0,0.118621793,17500.0,13,0,2,0,1.0
43163,0,0.016361242,57,0,0.220898258,12000.0,24,0,1,0,2.0
43164,0,0.895620876,44,0,355.0,0.58,2,0,0,0,3.0
43165,0,0.136462118,53,0,0.301706558,9316.0,15,0,3,0,1.0
43166,1,0.922514901,26,1,776.0,0.28,6,0,0,2,0.0
43167,0,0.032770644,43,0,1534.0,0.08,6,0,1,0,0.0
43168,0,0.0,77,0,0.0,3800.0,5,0,0,0,0.0
43169,0,0.23516069,45,0,0.402213038,7500.0,14,0,1,0,0.0
43170,0,0.058078493,63,0,0.218237568,7500.0,7,0,1,0,0.0
43171,0,0.763603831,51,0,0.510064516,7749.0,19,0,1,0,0.0
43172,0,0.207912699,59,0,0.036396942,12555.0,7,0,0,0,1.0
43173,0,0.186236491,80,0,0.245711637,6470.0,6,0,2,0,0.0
43174,0,0.079483673,66,0,0.148032768,26000.0,13,0,2,0,0.0
43175,0,0.050485577,69,0,0.062542488,1470.0,11,0,0,0,0.0
43176,0,0.721739921,47,0,0.315740569,5380.0,6,0,1,0,0.0
43177,0,0.894327511,63,0,0.170224313,16583.0,2,0,1,0,0.0
43178,1,0.817647794,34,0,0.648018093,8400.0,11,0,1,0,3.0
43179,0,0.031799293,64,0,1027.0,0.12,6,0,2,0,0.0
43180,0,0.254568043,58,0,0.377831108,6666.0,7,0,2,0,1.0
43181,1,0.915092842,44,2,1.235622557,1790.0,7,0,1,1,3.0
43182,0,0.0,68,0,0.0,2682.6575,3,0,0,1,0.0
43183,0,0.9999999,30,0,0.056017347,8300.0,3,0,0,0,2.0
43184,0,0.0,75,0,0.0,745.0,4,0,0,0,0.0
43185,0,0.089031268,50,0,0.270483373,5833.0,13,0,2,0,0.0
43186,0,1.023286666,50,3,0.294541092,5000.0,15,0,0,2,0.0
43187,0,0.509471696,24,0,0.179318963,3200.0,6,0,0,0,0.0
43188,0,0.193697868,63,0,0.152005106,9400.0,5,0,0,0,1.0
43189,0,0.685314685,55,0,0.001142857,17499.0,5,0,0,0,2.0
43190,0,0.939825669,55,0,0.363686841,1800.0,9,0,0,0,0.0
43191,0,0.0,29,0,0.318846466,2461.0,4,0,1,0,0.0
43192,0,0.0,65,0,0.539374572,4380.0,8,0,1,0,0.0
43193,0,0.064605989,72,0,0.214598175,8000.0,6,0,2,0,0.0
43194,0,0.621007856,64,0,0.310222339,7600.0,14,1,2,0,1.0
43195,0,0.042481231,62,0,0.777222421,2800.0,12,0,1,0,1.0
43196,0,0.065861209,39,0,959.0,0.12,6,0,1,0,0.0
43197,0,0.0,42,0,2122.0,0.12,5,0,1,0,0.0
43198,0,0.583396353,65,0,0.071930946,3127.0,9,0,0,0,0.0
43199,0,0.199655529,46,1,0.279602472,8250.0,10,0,1,0,4.0
43200,0,0.02201156,48,0,0.227141829,8333.0,5,0,1,0,6.0
43201,1,0.068827347,30,2,0.414065104,9000.0,6,0,2,0,0.0
43202,1,0.910299003,61,3,0.668147737,3600.0,7,1,1,0,1.0
43203,1,0.957320557,43,0,4763.0,0.0,11,0,2,0,0.0
43204,0,0.036642744,47,0,0.210889456,13333.0,8,0,2,0,2.0
43205,0,0.006468548,61,0,0.187054306,3645.0,5,0,1,0,1.0
43206,0,0.343201248,53,0,0.377370662,7750.0,8,0,1,0,3.0
43207,0,0.135045802,70,0,1.425628597,3300.0,11,0,1,0,0.0
43208,0,0.384328209,71,0,0.490855889,4100.0,7,0,1,0,0.0
43209,0,0.0,70,0,140.0,0.11,7,0,0,0,0.0
43210,0,0.063563073,68,0,78.0,0.14,3,0,0,0,0.0
43211,0,0.230997754,45,0,0.643610291,2370.0,8,0,1,0,0.0
43212,0,1.060904337,66,0,0.078251431,10133.0,5,1,0,0,0.0
43213,0,0.9999999,25,0,0.0,3393.277142857143,0,0,0,0,0.0
43214,0,0.098120912,40,0,0.637744902,2500.0,9,0,1,0,1.0
43215,0,0.000826412,36,1,0.07571116,6854.0,10,0,0,0,4.0
43216,0,0.0,64,0,0.495426195,4809.0,8,0,2,0,3.0
43217,0,0.927048859,58,0,1.039360605,5817.0,24,0,2,0,0.0
43218,0,0.142352392,57,1,2.761477046,1001.0,6,0,1,0,2.0
43219,0,0.634878007,50,0,0.344604528,3400.0,6,0,2,0,2.0
43220,0,0.008364928,77,0,0.052947338,10500.0,19,0,0,0,0.0
43221,0,0.811004289,58,0,0.265127073,17666.0,9,0,2,0,0.0
43222,0,0.089228447,28,0,1849.0,0.26,6,0,1,0,0.0
43223,1,0.9999999,58,1,0.483589088,4691.0,6,2,1,3,0.0
43224,0,0.184128777,60,0,0.41863162,7760.0,9,0,1,0,0.0
43225,0,0.18217972,63,0,2967.0,0.01,9,0,1,0,0.0
43226,0,0.004401844,55,0,3155.0,0.02,11,0,1,0,0.0
43227,1,0.289835888,49,1,0.423322085,2666.0,8,0,0,0,0.0
43228,0,0.069451642,42,0,0.422579859,4100.0,17,0,1,0,0.0
43229,0,0.042607008,41,0,0.207705639,7500.0,5,0,2,0,0.0
43230,0,0.306263838,61,0,0.282746861,6450.0,10,0,2,0,1.0
43231,0,0.264136793,48,0,0.470965966,10900.0,8,0,3,0,1.0
43232,0,0.026696031,31,0,2.282660333,420.0,9,0,1,0,0.0
43233,0,0.225868669,33,0,0.627074585,5000.0,11,0,2,0,1.0
43234,0,0.379517212,43,0,0.02871683,2750.0,3,0,0,0,0.0
43235,0,0.562935045,31,2,0.437758962,5550.0,7,0,1,0,0.0
43236,0,0.172618522,65,0,0.636270141,2916.0,19,0,1,0,0.0
43237,0,0.059887591,57,0,0.630473298,3950.0,17,0,2,0,0.0
43238,0,0.127312933,61,0,0.099092688,5620.0,9,0,0,0,1.0
43239,0,0.588117653,35,0,1.348260696,2500.0,7,0,1,0,4.0
43240,0,0.096540099,63,0,100.0,0.22,3,0,0,0,0.0
43241,0,0.0,32,0,447.0,0.07,4,1,0,0,0.0
43242,0,0.9999999,23,0,0.0,1200.0,1,0,0,0,0.0
43243,0,0.268475303,51,0,2332.0,0.74,15,0,2,0,0.0
43244,0,0.0,71,0,383.0,0.14,4,0,0,0,0.0
43245,0,0.294327294,66,0,0.399303357,12631.0,7,0,3,0,0.0
43246,0,0.069695648,30,0,2395.0,0.09,7,0,1,0,0.0
43247,0,0.063869623,63,0,1249.0,0.22,5,0,1,0,0.0
43248,0,0.160094344,53,0,5788.0,0.02,6,0,1,0,0.0
43249,0,0.067403299,63,0,0.30625641,4874.0,10,0,1,0,0.0
43250,0,0.122496476,61,0,0.295286247,19580.0,17,0,3,0,0.0
43251,0,0.021139837,90,0,28.0,0.05,3,0,0,0,0.0
43252,0,0.147443201,45,0,5012.0,0.06,14,0,3,0,1.0
43253,0,0.620277564,52,0,0.079684896,6600.0,3,0,0,0,4.0
43254,0,0.198180063,44,0,0.778423622,4300.0,10,0,2,0,3.0
43255,0,0.767440928,49,1,1.209263259,8333.0,16,0,3,0,2.0
43256,0,0.371630331,82,0,0.461141342,7166.0,16,0,1,1,0.0
43257,0,0.036071402,32,0,14.0,417.79,5,0,0,0,0.0
43258,0,0.645272397,48,3,0.345331487,6500.0,8,0,1,0,2.0
43259,0,0.01389861,29,0,0.013168396,2505.0,2,0,0,0,1.0
43260,0,0.204444634,59,0,0.488823529,6799.0,13,0,2,0,1.0
43261,0,0.1467006,50,0,2227.0,0.14,11,0,1,0,0.0
43262,0,0.116991935,78,1,0.166082896,3425.0,7,0,0,0,3.0
43263,0,0.538236257,46,0,1.710763079,3000.0,10,0,1,0,0.0
43264,0,0.027794784,75,0,737.0,0.29,3,0,1,0,0.0
43265,0,0.35775895,39,0,0.3789365,1936.0,4,0,0,0,1.0
43266,0,0.2825075,52,0,0.264236069,8200.0,7,0,2,0,2.0
43267,0,0.302449652,61,0,0.451654491,6980.0,9,0,1,0,1.0
43268,0,0.017795163,27,0,0.276939094,1920.0,7,0,0,0,0.0
43269,0,0.0,79,0,0.0,8682.576,4,0,0,0,0.0
43270,1,0.898840464,51,0,0.180622259,4788.0,0,4,0,0,2.0
43271,0,0.335127004,61,0,1381.0,0.67,20,0,1,0,0.0
43272,0,0.08143241,47,0,39.0,0.0,2,0,0,0,0.0
43273,0,0.9999999,59,0,1074.0,0.44,2,0,1,0,0.0
43274,1,0.9999999,29,0,0.516571724,3861.0,4,0,2,0,1.0
43275,0,0.000939365,72,0,0.0,25101.41,7,0,0,0,0.0
43276,0,0.506020582,60,2,0.156284372,10000.0,7,0,0,0,0.0
43277,0,0.938025558,34,3,0.557912704,4100.0,8,1,0,0,1.0
43278,0,0.331843313,44,0,0.885978428,3893.0,5,0,1,0,1.0
43279,0,0.166006162,64,0,0.313156657,6376.0,15,0,1,0,0.0
43280,0,0.113417181,63,0,399.0,0.56,6,0,0,0,1.0
43281,1,0.904789851,50,2,1.422040674,5752.0,13,1,2,6,0.0
43282,0,0.109342966,63,1,233.0,0.55,8,0,0,0,0.0
43283,0,0.020570841,37,0,0.71698766,8670.0,7,0,3,0,1.0
43284,0,0.039447005,74,0,462.0,0.05,4,0,0,0,0.0
43285,0,0.088543822,56,0,0.317705963,4393.0,13,0,1,0,0.0
43286,0,0.164737829,39,0,1.610694653,2000.0,9,0,1,0,2.0
43287,0,0.041150826,56,0,588.0,0.0,11,0,0,0,0.0
43288,0,0.037147679,65,0,0.490503166,3000.0,13,0,1,0,0.0
43289,0,0.160238743,50,0,1.722615436,8900.0,25,0,6,0,4.0
43290,0,0.083728278,63,0,2505.0,0.12,15,0,2,0,1.0
43291,0,0.105788423,27,3,0.405952104,4300.0,8,2,0,1,2.0
43292,0,0.0,56,0,2362.0,0.02,7,0,1,0,0.0
43293,0,0.186466184,47,0,0.183812329,9846.0,11,0,1,0,1.0
43294,0,0.534599387,47,0,0.213891081,3800.0,5,0,0,0,1.0
43295,0,0.319486688,64,0,0.228303748,16223.0,11,0,3,0,0.0
43296,0,0.9999999,46,0,0.129308144,7833.0,3,0,1,0,3.0
43297,0,0.012475596,33,0,0.546141392,11117.0,6,0,4,0,0.0
43298,0,0.025068112,76,0,0.016332086,2938.0,6,0,0,0,0.0
43299,0,0.985338221,33,0,0.21815154,1200.0,2,0,0,0,1.0
43300,0,0.212696326,60,0,0.318143637,4761.0,7,0,0,0,2.0
43301,0,0.383007724,71,0,25.0,0.95,2,0,0,0,0.0
43302,0,0.216918872,44,0,0.204534719,6350.0,6,0,1,0,2.0
43303,0,1.41449698,27,1,0.127542227,2900.0,9,0,0,0,0.0
43304,0,0.15477691,30,0,0.402024291,2469.0,6,0,0,0,0.0
43305,0,0.05122967,53,0,0.443858938,7400.0,22,0,2,0,4.0
43306,0,0.415362137,40,1,0.302224815,12000.0,10,0,2,0,3.0
43307,0,0.824747778,45,2,0.260345623,19500.0,12,0,2,0,2.0
43308,0,0.0,49,0,0.274039298,5750.0,4,0,1,0,2.0
43309,0,0.276821682,50,0,0.283738001,7083.0,11,0,2,0,0.0
43310,0,0.144285655,61,0,0.705419942,7250.0,11,0,3,0,0.0
43311,0,0.9999999,37,0,72.0,0.51,0,1,0,0,0.0
43312,0,0.48106716,28,1,0.300615385,3249.0,7,0,1,0,0.0
43313,0,0.031110247,42,0,918.0,0.0,8,0,0,0,1.0
43314,0,0.641712292,39,1,0.31239213,8690.0,15,0,1,0,4.0
43315,0,0.021334236,64,0,0.13830309,6116.0,6,0,1,0,0.0
43316,0,0.078620554,76,0,0.137592789,3771.0,6,0,0,0,0.0
43317,0,0.840207672,44,3,0.942725351,5202.0,11,1,1,1,1.0
43318,0,0.0,61,0,2.701622971,800.0,4,0,1,0,0.0
43319,0,0.003268747,75,0,0.085665088,4645.0,7,0,0,0,0.0
43320,0,0.089822182,76,0,2662.0,0.05,11,0,1,0,1.0
43321,0,0.956529549,56,0,1640.0,0.46,4,0,2,0,1.0
43322,0,0.141296131,39,0,0.263334935,2080.0,4,0,0,0,0.0
43323,0,0.2156312,70,0,0.333068489,6292.0,13,0,1,0,0.0
43324,0,0.104397912,50,0,0.088485252,6000.0,8,0,0,0,2.0
43325,0,0.167166687,44,0,0.499511337,10231.0,12,0,3,0,2.0
43326,0,0.455773011,34,0,159.0,0.72,5,0,0,0,0.0
43327,0,0.008599844,54,0,0.134529886,6072.0,7,0,0,0,1.0
43328,1,0.644875176,44,1,0.333610995,2400.0,12,0,0,0,0.0
43329,0,0.675354976,35,0,0.238017267,6717.0,3,0,1,0,0.0
43330,0,0.0,27,0,0.148227139,3750.0,9,0,0,0,0.0
43331,0,0.097433875,68,0,0.164679962,17700.0,6,0,2,0,0.0
43332,1,0.980089466,35,0,0.447496677,6770.0,13,0,2,0,1.0
43333,0,0.522095581,43,0,0.413989856,14195.0,7,0,4,0,3.0
43334,0,0.319595565,48,0,0.58607714,3188.0,22,0,1,0,0.0
43335,0,0.113683563,30,0,0.134703897,3258.0,4,0,0,0,1.0
43336,0,0.823112999,51,1,0.537720414,5500.0,12,0,2,1,0.0
43337,0,0.896540231,38,1,0.500154623,9700.0,3,0,1,0,3.0
43338,0,0.296681327,46,0,0.767245784,3913.0,6,0,2,0,0.0
43339,0,0.115431846,63,0,0.051603905,2150.0,3,0,0,0,1.0
43340,0,0.9999999,36,0,0.66277234,3166.0,3,0,2,0,0.0
43341,0,0.074353903,64,0,2198.0,0.0,4,0,1,0,0.0
43342,0,0.0,53,0,0.62158561,1500.0,2,0,0,0,0.0
43343,0,0.728241688,39,0,1599.0,0.05,6,0,0,0,1.0
43344,0,0.009202383,55,0,0.004619908,16666.0,14,0,0,0,3.0
43345,0,0.25707796,65,0,0.33727712,6000.0,18,0,1,0,1.0
43346,0,0.070530649,74,0,170.0,0.0,8,0,0,0,0.0
43347,0,0.556001358,73,0,0.300858704,6404.0,9,0,2,0,0.0
43348,1,0.988496593,52,5,1.729668333,2200.0,14,0,3,1,1.0
43349,1,0.841117655,48,1,0.59924812,2659.0,8,0,1,0,0.0
43350,0,0.464715949,46,0,0.430783242,8783.0,14,0,3,0,0.0
43351,0,0.206518604,28,0,1272.0,0.23,6,0,1,0,0.0
43352,0,0.041988531,63,0,0.008330556,3000.0,3,0,0,0,0.0
43353,0,0.015776729,86,0,0.01631595,6557.0,14,0,1,0,0.0
43354,0,0.625460437,61,0,0.349980754,20783.0,8,0,2,0,0.0
43355,0,0.599481792,81,0,895.0,158.91,15,0,0,0,0.0
